contact_id,contact_type,contact_value,organization_name,organization_type,source_agent,source_url,address,suburb,state,postcode,services,verified_date,confidence_score,notes,risk_level,priority_score,geographic_region,category
hospital_220_phone,phone,02 6723 3266,Tingha Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,13997 Guyra Road,Tingha,NSW,2369.0,Not reporting wait times,2025-08-30T17:19:34.895644,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_221_phone,phone,02 6723 3266,Tingha Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,13997 Guyra Road,Tingha,NSW,2369.0,No emergency department,2025-08-30T17:19:34.895671,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_222_phone,phone,03 5874 2166,Tocumwal Hospital,hospital,nsw_hospitals_agent,NSW Health API,Adams Street,Tocomwal,NSW,2714.0,Not reporting wait times,2025-08-30T17:19:34.895695,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_223_phone,phone,02 4984 0700,Tomaree Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,Trevally Street,Nelson Bay,NSW,2315.0,Not reporting wait times,2025-08-30T17:19:34.895719,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_224_phone,phone,02 6891 6200,Tottenham Hospital,hospital,nsw_hospitals_agent,NSW Health API,Umang Street,Tottenham,NSW,2873.0,Not reporting wait times,2025-08-30T17:19:34.895742,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_225_phone,phone,02 6892 4003,Tottenham Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Umang Street,Tottenham,NSW,2873.0,No emergency department,2025-08-30T17:19:34.895766,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_226_phone,phone,02 6880 8200,Trangie Multi-Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,28 Harris Street,Trangie,NSW,2823.0,Not reporting wait times,2025-08-30T17:19:34.895790,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_227_phone,phone,02 6888 7546,Trangie Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,29 Harris Street,Trangie,NSW,2823.0,No emergency department,2025-08-30T17:19:34.895814,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_228_phone,phone,02 6892 1051,Trundle Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Brookview Street,Trundle,NSW,2875.0,Not reporting wait times,2025-08-30T17:19:34.895837,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_229_phone,phone,02 6892 1051,Trundle Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Brookview Street,Trundle,NSW,2875.0,No emergency department,2025-08-30T17:19:34.895861,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_230_phone,phone,02 6892 5003,Tullamore Health Service,hospital,nsw_hospitals_agent,NSW Health API,1 Hinkler Street,Tullamore,NSW,2874.0,Not reporting wait times,2025-08-30T17:19:34.895885,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_231_phone,phone,02 6892 5003,Tullamore Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,1 Hinkler Street,Tullamore,NSW,2874.0,No emergency department,2025-08-30T17:19:34.895909,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_232_phone,phone,02 6948 9600,Tumbarumba Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Mitchell Street,Tumbarumba,NSW,2653.0,Not reporting wait times,2025-08-30T17:19:34.895933,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_233_phone,phone,02 6948 9600,Tumbarumba Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,4 Mitchell Street,Tumbarumba,NSW,2653.0,No emergency department,2025-08-30T17:19:34.895957,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_234_phone,phone,02 6947 0800,Tumut District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Simpson Street,Tumut,NSW,2720.0,Not reporting wait times,2025-08-30T17:19:34.895981,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_235_phone,phone,02 6677 2000,Tweed Valley Hospital,hospital,nsw_hospitals_agent,NSW Health API,771 Cudgen Road,Cudgen,NSW,2487.0,Reporting wait times,2025-08-30T17:19:34.896004,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_236_phone,phone,02 6920 8106,Urana Health Service,hospital,nsw_hospitals_agent,NSW Health API,Cnr Church and Princess St,Urana,NSW,2645.0,Not reporting wait times,2025-08-30T17:19:34.896029,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_237_phone,phone,02 6920 8106,Urana Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Corner of Church and Princess St,Urana,NSW,2645.0,No emergency department,2025-08-30T17:19:34.896052,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_238_phone,phone,02 6948 1319,Urbenville Health Service,hospital,nsw_hospitals_agent,NSW Health API,45 Beaury Street,Urbenville,NSW,2475.0,Not reporting wait times,2025-08-30T17:19:34.896075,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_239_phone,phone,02 6948 1319,Urbenville Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,45 Beaury Street,Urbenville,NSW,2475.0,No emergency department,2025-08-30T17:19:34.896098,0.95,LHD: Northern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_240_phone,phone,02 6734 7900,Vegetable Creek Hospital,hospital,nsw_hospitals_agent,NSW Health API,13-33 Glen Innes Road,Emmaville,NSW,2371.0,Not reporting wait times,2025-08-30T17:19:34.896121,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_241_phone,phone,02 5943 1000,Wagga Wagga Base Hospital,hospital,nsw_hospitals_agent,NSW Health API,Docker Street,Wagga Wagga,NSW,2650.0,Reporting wait times,2025-08-30T17:19:34.896144,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_242_phone,phone,02 6774 2366,Walcha Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,11 South Middle Street,Walcha,NSW,2354.0,Not reporting wait times,2025-08-30T17:19:34.896167,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_243_phone,phone,02 6774 2400,Walcha Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,South Street,Walcha,NSW,2354.0,No emergency department,2025-08-30T17:19:34.896191,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_244_phone,phone,02 6828 6000,Walgett Health Service,hospital,nsw_hospitals_agent,NSW Health API,141 Fox Street,Walgett,NSW,2832.0,Not reporting wait times,2025-08-30T17:19:34.896214,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_245_phone,phone,02 4924 6100,Wallsend Aged Care Facility,hospital,nsw_hospitals_agent,NSW Health API,15 Nash Street,Wallsend,NSW,2287.0,No emergency department,2025-08-30T17:19:34.896239,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_246_phone,phone,02 9369 0100,War Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,125 Birrell Street,Waverley,NSW,2024.0,No emergency department,2025-08-30T17:19:34.896262,0.95,LHD: South Eastern Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_247_phone,phone,02 6728 9000,Warialda Multi Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,Long Street,Warialda,NSW,2402.0,Not reporting wait times,2025-08-30T17:19:34.896286,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_248_phone,phone,02 6847 7200,Warren Multi-Purpose Health Service,hospital,nsw_hospitals_agent,NSW Health API,Dr Kater Drive,Warren,NSW,2824.0,Not reporting wait times,2025-08-30T17:19:34.896310,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_249_phone,phone,02 6847 7200,Warren Residential Aged Care,hospital,nsw_hospitals_agent,NSW Health API,Dr Kater Drive,Warren,NSW,2824.0,No emergency department,2025-08-30T17:19:34.896334,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_250_phone,phone,02 6585 1300,Wauchope District Memorial Hospital,hospital,nsw_hospitals_agent,NSW Health API,69 High Street,Wauchope,NSW,2446.0,No emergency department,2025-08-30T17:19:34.896358,0.95,LHD: Mid North Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_251_phone,phone,02 6795 0400,Wee Waa Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,Alma Street,Wee Waa,NSW,2388.0,Not reporting wait times,2025-08-30T17:19:34.896382,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_252_phone,phone,02 6840 7200,Wellington Health Service,hospital,nsw_hospitals_agent,NSW Health API,Gisborne Street,Wellington,NSW,2820.0,Not reporting wait times,2025-08-30T17:19:34.896405,0.95,LHD: Western NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_253_phone,phone,03 5027 2345,Wentworth District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Silver City Hwy,Wentworth,NSW,2648.0,Not reporting wait times,2025-08-30T17:19:34.896429,0.95,LHD: Far West Local Health District,safe,1.05,NSW,Healthcare Services
hospital_254_phone,phone,02 6768 6600,Werris Creek Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,North Street,Werris Creek,NSW,2341.0,Not reporting wait times,2025-08-30T17:19:34.896453,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_255_phone,phone,02 8890 5555,Westmead Hospital,hospital,nsw_hospitals_agent,NSW Health API,Cnr Hawkesbury & Darcy Road,Westmead,NSW,2145.0,Reporting wait times,2025-08-30T17:19:34.896477,0.95,LHD: Western Sydney Local Health District,safe,1.05,NSW,Healthcare Services
hospital_256_phone,phone,08 8083 8777,Wilcannia Multi-Purpose Service,hospital,nsw_hospitals_agent,NSW Health API,14 Ross Street,Wilcannia,NSW,2836.0,Not reporting wait times,2025-08-30T17:19:34.896500,0.95,LHD: Far West Local Health District,safe,1.05,NSW,Healthcare Services
hospital_257_phone,phone,08 8083 8777,Wilcannia Residential Age Care,hospital,nsw_hospitals_agent,NSW Health API,Ross Street,Wilcannia,NSW,2836.0,No emergency department,2025-08-30T17:19:34.896526,0.95,LHD: Far West Local Health District,safe,1.05,NSW,Healthcare Services
hospital_258_phone,phone,02 6546 9000,"Wilson Memorial Community Hospital, Murrurundi",hospital,nsw_hospitals_agent,NSW Health API,Cnr O'Connell & Paradise Rd,Murrurundi,NSW,2338.0,Not reporting wait times,2025-08-30T17:19:34.896551,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_259_phone,phone,02 6557 3400,Wingham Community Hospital,hospital,nsw_hospitals_agent,NSW Health API,32 Bungay Road,Wingham,NSW,2429.0,No emergency department,2025-08-30T17:19:34.896575,0.95,LHD: Hunter New England Local Health District,safe,1.05,NSW,Healthcare Services
hospital_260_phone,phone,02 4222 5000,Wollongong Hospital,hospital,nsw_hospitals_agent,NSW Health API,Loftus Street,Wollongong,NSW,2500.0,Reporting wait times,2025-08-30T17:19:34.896599,0.95,LHD: Illawarra Shoalhaven Local Health District,safe,1.05,NSW,Healthcare Services
hospital_261_phone,phone,02 4344 8444,Woy Woy Public Hospital,hospital,nsw_hospitals_agent,NSW Health API,Ocean Beach Road,Woy Woy,NSW,2256.0,No emergency department,2025-08-30T17:19:34.896623,0.95,LHD: Central Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_262_phone,phone,02 6979 0000,Wyalong Hospital,hospital,nsw_hospitals_agent,NSW Health API,70 Ungarie Road,West Wyalong,NSW,2671.0,Not reporting wait times,2025-08-30T17:19:34.896647,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
hospital_263_phone,phone,02 4394 8000,Wyong Public Hospital,hospital,nsw_hospitals_agent,NSW Health API,Pacific Highway,Kanwal,NSW,2259.0,Reporting wait times,2025-08-30T17:19:34.896671,0.95,LHD: Central Coast Local Health District,safe,1.05,NSW,Healthcare Services
hospital_264_phone,phone,(02) 6220 2000,Yass District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Meehan Street,Yass,NSW,2582.0,Not reporting wait times,2025-08-30T17:19:34.896695,0.95,LHD: Southern NSW Local Health District,safe,1.05,NSW,Healthcare Services
hospital_265_phone,phone,02 6382 8888,Young District Hospital,hospital,nsw_hospitals_agent,NSW Health API,Allanan Street,Young,NSW,2594.0,Not reporting wait times,2025-08-30T17:19:34.896719,0.95,LHD: Murrumbidgee Local Health District,safe,1.05,NSW,Healthcare Services
threat_0,phone,1800 595 160,SCAM: Scam alert: ACCC phone numbers spoofed by scammers,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-accc-phone-numbers-spoofed-by-scammers,,,,,"urgency, authority, greed, curiosity",2025-08-30T17:19:34.897425,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Bank",threat,3.0,Unknown,Security Threats
threat_3,phone,1800 595 160,SCAM: Scam alert: Investment bonds scam,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-investment-bonds-scam,,,,,"urgency, authority, greed, curiosity",2025-08-30T17:19:34.897499,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Bank, NAB, Government",threat,3.0,Unknown,Security Threats
threat_4,phone,1800 595 160,SCAM: Scam alert: Social media scams,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/social-media-scams,,,,,"urgency, authority, greed",2025-08-30T17:19:34.897520,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Bank, Government",threat,3.0,Unknown,Security Threats
threat_5,phone,1800 595 160,SCAM: Scam alert: Online shopping scams,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/online-shopping-scams,,,,,"authority, greed, curiosity",2025-08-30T17:19:34.897540,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Bank, PayPal",threat,3.0,Unknown,Security Threats
threat_6,phone,1800 007 007,SCAM: Scam alert: Card collection scam,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-card-collection-scam,,,,,"urgency, authority, greed",2025-08-30T17:19:34.897560,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Police, Bank",threat,3.0,Unknown,Security Threats
threat_7,phone,1800 595 160,SCAM: Scam alert: Bulk email extortion scam,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-bulk-email-extortion-scam,,,,,"urgency, greed",2025-08-30T17:19:34.897580,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Police, Bank",threat,3.0,Unknown,Security Threats
threat_8,phone,1800 595 160,SCAM: Scam alert: Scammers are targeting Australians in hardship,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-targeting-australians-in-hardship,,,,,"urgency, authority, greed",2025-08-30T17:19:34.897601,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Centrelink, Police, Bank, Government",threat,3.0,Unknown,Security Threats
threat_9,phone,1800 941 126,SCAM: Scam alert: Scammers are targeting Australians in hardship,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-targeting-australians-in-hardship,,,,,"urgency, authority, greed",2025-08-30T17:19:34.897621,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Centrelink, Police, Bank, Government",threat,3.0,Unknown,Security Threats
threat_10,phone,1800 007 007,SCAM: Scam alert: Scammers are targeting Australians in hardship,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-targeting-australians-in-hardship,,,,,"urgency, authority, greed",2025-08-30T17:19:34.897642,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Centrelink, Police, Bank, Government",threat,3.0,Unknown,Security Threats
threat_12,phone,1800 595 160,"SCAM: Scam alert: Scammers impersonating banks in text messages, phone calls and emails",threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-impersonating-banks-in-text-messages-phone-calls-and-emails,,,,,"urgency, greed, curiosity",2025-08-30T17:19:34.897683,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Police, Bank",threat,3.0,Unknown,Security Threats
threat_1,general,,SCAM: Fusion cell disrupts scam job networks targeting Australians,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/fusion-cell-disrupts-scam-job-networks-targeting-australians,,,,,"authority, greed",2025-08-30T17:19:34.897454,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, NAB, Government",threat,3.2,Unknown,Security Threats
threat_2,general,,SCAM: Australians better protected as reported scam losses fell by almost 26 per cent,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/australians-better-protected-as-reported-scam-losses-fell-by-almost-26-per-cent,,,,,"urgency, authority, greed",2025-08-30T17:19:34.897477,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Bank, Government",threat,3.2,Unknown,Security Threats
threat_11,phone,13 64 57,SCAM: Scam alert: Scammers are targeting Australians in hardship,threat,scamwatch_threat_agent,https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-targeting-australians-in-hardship,,,,,"urgency, authority, greed",2025-08-30T17:19:34.897663,0.8,"Scam type: phone_spoofing, Impersonates: ACCC, Centrelink, Police, Bank, Government",threat,3.2,Unknown,Security Threats
