contact_id,contact_type,contact_value,organization_name,organization_type,source_agent,source_url,address,suburb,state,postcode,services,verified_date,confidence_score,notes,risk_level,priority_score,geographic_region,category,hospital_name,hospital_type,phone,email,website,street_address,full_address,local_health_district,source,article_title,scam_type,threat_type,threat_value,date_reported,scam_tactics,impersonated_organizations,article_url,charity_name,abn,charity_purposes,registration_date,charity_size,service_name,phone_number,hours_of_operation,description
,,,,,,,,Cudgen,NSW,2487.0,Reporting wait times,,,,,,,,Tweed Valley Hospital,Reporting wait times,02 6677 2000,,,771 Cudgen Road,"771 Cudgen Road, Cudgen, NSW, 2487",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Urana,NSW,2645.0,Not reporting wait times,,,,,,,,Urana Health Service,Not reporting wait times,02 6920 8106,,,Cnr Church and Princess St,"Cnr Church and Princess St, Urana, NSW, 2645",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Urana,NSW,2645.0,No emergency department,,,,,,,,Urana Residential Aged Care,No emergency department,02 6920 8106,,,Corner of Church and Princess St,"Corner of Church and Princess St, Urana, NSW, 2645",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Urbenville,NSW,2475.0,Not reporting wait times,,,,,,,,Urbenville Health Service,Not reporting wait times,02 6948 1319,,,45 Beaury Street,"45 Beaury Street, Urbenville, NSW, 2475",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Urbenville,NSW,2475.0,No emergency department,,,,,,,,Urbenville Residential Aged Care,No emergency department,02 6948 1319,,,45 Beaury Street,"45 Beaury Street, Urbenville, NSW, 2475",Northern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Emmaville,NSW,2371.0,Not reporting wait times,,,,,,,,Vegetable Creek Hospital,Not reporting wait times,02 6734 7900,,,13-33 Glen Innes Road,"13-33 Glen Innes Road, Emmaville, NSW, 2371",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wagga Wagga,NSW,2650.0,Reporting wait times,,,,,,,,Wagga Wagga Base Hospital,Reporting wait times,02 5943 1000,,,Docker Street,"Docker Street, Wagga Wagga, NSW, 2650",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Walcha,NSW,2354.0,Not reporting wait times,,,,,,,,Walcha Multi Purpose Service,Not reporting wait times,02 6774 2366,,,11 South Middle Street,"11 South Middle Street, Walcha, NSW, 2354",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Walcha,NSW,2354.0,No emergency department,,,,,,,,Walcha Residential Aged Care,No emergency department,02 6774 2400,,,South Street,"South Street, Walcha, NSW, 2354",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Walgett,NSW,2832.0,Not reporting wait times,,,,,,,,Walgett Health Service,Not reporting wait times,02 6828 6000,,,141 Fox Street,"141 Fox Street, Walgett, NSW, 2832",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wallsend,NSW,2287.0,No emergency department,,,,,,,,Wallsend Aged Care Facility,No emergency department,02 4924 6100,,,15 Nash Street,"15 Nash Street, Wallsend, NSW, 2287",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Waverley,NSW,2024.0,No emergency department,,,,,,,,War Memorial Hospital,No emergency department,02 9369 0100,,,125 Birrell Street,"125 Birrell Street, Waverley, NSW, 2024",South Eastern Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Warialda,NSW,2402.0,Not reporting wait times,,,,,,,,Warialda Multi Purpose Service,Not reporting wait times,02 6728 9000,,,Long Street,"Long Street, Warialda, NSW, 2402",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Warren,NSW,2824.0,Not reporting wait times,,,,,,,,Warren Multi-Purpose Health Service,Not reporting wait times,02 6847 7200,,,Dr Kater Drive,"Dr Kater Drive, Warren, NSW, 2824",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Warren,NSW,2824.0,No emergency department,,,,,,,,Warren Residential Aged Care,No emergency department,02 6847 7200,,,Dr Kater Drive,"Dr Kater Drive, Warren, NSW, 2824",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wauchope,NSW,2446.0,No emergency department,,,,,,,,Wauchope District Memorial Hospital,No emergency department,02 6585 1300,,,69 High Street,"69 High Street, Wauchope, NSW, 2446",Mid North Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wee Waa,NSW,2388.0,Not reporting wait times,,,,,,,,Wee Waa Community Hospital,Not reporting wait times,02 6795 0400,,,Alma Street,"Alma Street, Wee Waa, NSW, 2388",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wellington,NSW,2820.0,Not reporting wait times,,,,,,,,Wellington Health Service,Not reporting wait times,02 6840 7200,,,Gisborne Street,"Gisborne Street, Wellington, NSW, 2820",Western NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wentworth,NSW,2648.0,Not reporting wait times,,,,,,,,Wentworth District Hospital,Not reporting wait times,03 5027 2345,,,Silver City Hwy,"Silver City Hwy, Wentworth, NSW, 2648",Far West Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Werris Creek,NSW,2341.0,Not reporting wait times,,,,,,,,Werris Creek Community Hospital,Not reporting wait times,02 6768 6600,,,North Street,"North Street, Werris Creek, NSW, 2341",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Westmead,NSW,2145.0,Reporting wait times,,,,,,,,Westmead Hospital,Reporting wait times,02 8890 5555,,,Cnr Hawkesbury & Darcy Road,"Cnr Hawkesbury & Darcy Road, Westmead, NSW, 2145",Western Sydney Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wilcannia,NSW,2836.0,Not reporting wait times,,,,,,,,Wilcannia Multi-Purpose Service,Not reporting wait times,08 8083 8777,,,14 Ross Street,"14 Ross Street, Wilcannia, NSW, 2836",Far West Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wilcannia,NSW,2836.0,No emergency department,,,,,,,,Wilcannia Residential Age Care,No emergency department,08 8083 8777,,,Ross Street,"Ross Street, Wilcannia, NSW, 2836",Far West Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Murrurundi,NSW,2338.0,Not reporting wait times,,,,,,,,"Wilson Memorial Community Hospital, Murrurundi",Not reporting wait times,02 6546 9000,,,Cnr O'Connell & Paradise Rd,"Cnr O'Connell & Paradise Rd, Murrurundi, NSW, 2338",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wingham,NSW,2429.0,No emergency department,,,,,,,,Wingham Community Hospital,No emergency department,02 6557 3400,,,32 Bungay Road,"32 Bungay Road, Wingham, NSW, 2429",Hunter New England Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Wollongong,NSW,2500.0,Reporting wait times,,,,,,,,Wollongong Hospital,Reporting wait times,02 4222 5000,,,Loftus Street,"Loftus Street, Wollongong, NSW, 2500",Illawarra Shoalhaven Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Woy Woy,NSW,2256.0,No emergency department,,,,,,,,Woy Woy Public Hospital,No emergency department,02 4344 8444,,,Ocean Beach Road,"Ocean Beach Road, Woy Woy, NSW, 2256",Central Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,West Wyalong,NSW,2671.0,Not reporting wait times,,,,,,,,Wyalong Hospital,Not reporting wait times,02 6979 0000,,,70 Ungarie Road,"70 Ungarie Road, West Wyalong, NSW, 2671",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Kanwal,NSW,2259.0,Reporting wait times,,,,,,,,Wyong Public Hospital,Reporting wait times,02 4394 8000,,,Pacific Highway,"Pacific Highway, Kanwal, NSW, 2259",Central Coast Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Yass,NSW,2582.0,Not reporting wait times,,,,,,,,Yass District Hospital,Not reporting wait times,(02) 6220 2000,,,Meehan Street,"Meehan Street, Yass, NSW, 2582",Southern NSW Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,Young,NSW,2594.0,Not reporting wait times,,,,,,,,Young District Hospital,Not reporting wait times,02 6382 8888,,,Allanan Street,"Allanan Street, Young, NSW, 2594",Murrumbidgee Local Health District,NSW Health API,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: ACCC phone numbers spoofed by scammers,phone_spoofing,phone,1800 595 160,23 Jun 2025,"urgency, authority, greed, curiosity","ACCC, Bank",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-accc-phone-numbers-spoofed-by-scammers,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Fusion cell disrupts scam job networks targeting Australians,phone_spoofing,general,,30 May 2025,"authority, greed","ACCC, NAB, Government",https://www.scamwatch.gov.au/about-us/news-and-alerts/fusion-cell-disrupts-scam-job-networks-targeting-australians,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Australians better protected as reported scam losses fell by almost 26 per cent,phone_spoofing,general,,11 Mar 2025,"urgency, authority, greed","ACCC, Bank, Government",https://www.scamwatch.gov.au/about-us/news-and-alerts/australians-better-protected-as-reported-scam-losses-fell-by-almost-26-per-cent,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Investment bonds scam,phone_spoofing,phone,1800 595 160,11 Feb 2025,"urgency, authority, greed, curiosity","ACCC, Bank, NAB, Government",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-investment-bonds-scam,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Social media scams,phone_spoofing,phone,1800 595 160,9 Dec 2024,"urgency, authority, greed","ACCC, Bank, Government",https://www.scamwatch.gov.au/about-us/news-and-alerts/social-media-scams,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Online shopping scams,phone_spoofing,phone,1800 595 160,4 Dec 2024,"authority, greed, curiosity","ACCC, Bank, PayPal",https://www.scamwatch.gov.au/about-us/news-and-alerts/online-shopping-scams,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Card collection scam,phone_spoofing,phone,1800 007 007,20 Nov 2024,"urgency, authority, greed","ACCC, Police, Bank",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-card-collection-scam,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Bulk email extortion scam,phone_spoofing,phone,1800 595 160,24 Oct 2024,"urgency, greed","ACCC, Police, Bank",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-bulk-email-extortion-scam,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Scammers are targeting Australians in hardship,phone_spoofing,phone,1800 595 160,22 Oct 2024,"urgency, authority, greed","ACCC, Centrelink, Police, Bank, Government",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-targeting-australians-in-hardship,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Scammers are targeting Australians in hardship,phone_spoofing,phone,1800 941 126,22 Oct 2024,"urgency, authority, greed","ACCC, Centrelink, Police, Bank, Government",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-targeting-australians-in-hardship,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Scammers are targeting Australians in hardship,phone_spoofing,phone,1800 007 007,22 Oct 2024,"urgency, authority, greed","ACCC, Centrelink, Police, Bank, Government",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-targeting-australians-in-hardship,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,Scam alert: Scammers are targeting Australians in hardship,phone_spoofing,phone,13 64 57,22 Oct 2024,"urgency, authority, greed","ACCC, Centrelink, Police, Bank, Government",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-targeting-australians-in-hardship,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Scamwatch,"Scam alert: Scammers impersonating banks in text messages, phone calls and emails",phone_spoofing,phone,1800 595 160,18 Oct 2024,"urgency, greed, curiosity","ACCC, Police, Bank",https://www.scamwatch.gov.au/about-us/news-and-alerts/scam-alert-scammers-impersonating-banks-in-text-messages-phone-calls-and-emails,,,,,,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,His House Incorporated,20160089146.0,Religion,03/12/2012,Small,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,Wollondilly Support And Community Care Inc.,31813620832.0,,03/12/2012,Medium,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,COUNTRY RESILIENCE (WOLLONDILLY) LTD,31685976890.0,Social Or Public Welfare,04/04/2025,,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,His House Care Incorporated,24799245650.0,Social Or Public Welfare,03/12/2012,Small,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,Picton High School P & C Association,43979176197.0,Education,03/12/2012,Small,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,Wollondilly Anglican Church,36255906764.0,Religion,03/12/2012,Small,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,PICTON PUBLIC SCHOOL PARENTS AND CITIZENS ASSOCIATION,53211664165.0,Education,03/12/2012,Small,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,Parish of Picton & Wilton Anglican,65970402916.0,Religion,03/12/2012,Small,,,,
,,,,,,,,Picton,WA,6230.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,Picton Primary School Parents And Citizens Association Inc,88199821658.0,Education,03/12/2012,Small,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,UCA - Wollondilly Congregation,58826505693.0,Religion,03/12/2012,Small,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,Wollondilly Arts Group Inc,17612808080.0,Culture,03/12/2012,,,,,
,,,,,,,,Picton,NSW,2571.0,,,,,,,,,,,,,,,,,ACNC Register (CSV Data),,,,,,,,,Australian Mariners' Welfare Society,86000008122.0,,03/12/2012,Small,,,,
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administrative Appeals Tribunal,1800 228 333,Hours of Operation: Business Hours,General enquiries
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aged Care Complaints,1800 550 552,Hours of Operation: Business Hours,Available to all users of aged care services
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aged Care Information Line,1800 200 422,Hours of Operation: Business hours,Information about Community Aged Care Packages and residential care fees in Australian Government funded facilities
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alcohol Campaign Information Line,1800 250 015,,Alcohol and Drug Information Service
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIO - Australian Security Intelligence,1800 020 648,,
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATO entry point for government dept,(02) 6216 8600,,"If you require information from the ATO and are making an enquiry on behalf of a government department or agency, your request for assistance can be emailed to atogateway.gov.auThis service is only available in response to official requests from government departments and agencies (Federal State or Territory) - requests that do not come from a \2018.gov.au` or \2018.govt.nz` email address will be automatically rejected.Alternatively, you can call (02) 6216 8600 during business hours.This number is only available to government departments and agencies - for individual and business enquiries, refer to the numbers listed below - we cannot redirect your call or provide any individual or business assistance."
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austrade Export Inquiries,13 2878,Hours of Operation: Business Hours,
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Passport Assistance,131 232,Hours of Operation: Monday to Friday: 8.00 am to 7.00 pm (AEST).  We are closed on Australian national public holidays.,"Australian Passport Information Service (Telephone Service) Hours of operation:-You can call us on 131 232 Monday to Friday: 8.00 am to 7.00 pm (AEST)-You can submit your documents and forms at any Australian Passport Office. You must make an appointment before attending. Someone can attend on your behalf. Hours for appointments are 8:30am to 1pm, Monday to Friday.-Direct queries to: https://www.smartraveller.gov.au/consular-services/notarial-services/documents-in-australia-Authentications, Apostilles and Certificates of No Impediment - refer to the Legalising documents page for forms, costs and other important information. Documents lodged through the mail are processed in Sydney and Melbourne.-We can legalise your documents in Australia by mail or in person. To request our services, complete the Document legalisation request form. It's important that you prepare your documents and complete the request form accurately. We don't accept incomplete requests.Passport website:  www.passports.gov.auDue to Australian privacy laws information cannot be provided via an email request."
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Passport Information Service,13 1232,Hours of Operation: Monday to Friday: 8.00 am to 7.00 pm (AEST).  We are closed on Australian national public holidays.,"Australian Passport Information Service (Telephone Service) Hours of operation:-You can call us on 131 232 Monday to Friday: 8.00 am to 7.00 pm (AEST)-You can submit your documents and forms at any Australian Passport Office. You must make an appointment before attending. Someone can attend on your behalf. Hours for appointments are 8:30am to 1pm, Monday to Friday.-Direct queries to: https://www.smartraveller.gov.au/consular-services/notarial-services/documents-in-australia-Authentications, Apostilles and Certificates of No Impediment - refer to the Legalising documents page for forms, costs and other important information. Documents lodged through the mail are processed in Sydney and Melbourne.-We can legalise your documents in Australia by mail or in person. To request our services, complete the Document legalisation request form. It's important that you prepare your documents and complete the request form accurately. We don't accept incomplete requests.Passport website:  www.passports.gov.auDue to Australian privacy laws information cannot be provided via an email request."
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Passport Office,131 232,Hours of Operation: 8:30am to 4:00 pm weekdays,"For legalisation services, please make an appointment at  Australian Passport Office - Perth | Perth [ Book now ]"
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Prudential Regulation Authori,1300 558 849,,APRA is the prudential regulator of financial institutions.
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian Securities and Investments Co,1300 300 630,Hours of Operation: Business,General Enquiries
,,,,,,https://www.directory.gov.au/enquiry-lines/a#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aviation Search and Rescue,1800 815 257,Hours of Operation: 24 hour emergency,
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bankruptcy (personal) information,1300 364 785,Hours of Operation: Monday to Friday 8:30 am to 8:00 pm (AEST and AEDT),AFSA Bankruptcy (personal) information line.
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bereavement,1800 838 372,Hours of Operation: 8am to 5 pm,A bereavement payment is designed to help with the costs that may follow the death of a pensioner or a current or former serving member. The bereavement payment may depend on when the person who died was injured
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blood Authority Information line,(02) 6211 8300,Hours of Operation: Business Hours,General enquiries
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breastscreen Australia,13 2050,Hours of Operation: Business hours,To book a free screening mammogram
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business-hours Indigenous Helpline,13 1030,,"8am-6pm, Mon-Fri (local time) except national public holidays"
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business-hours Non-profit organisations,1300 130 248,,"8am-6pm, Mon-Fri (local time) except national public holidays"
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business-hours Superannuation Enquiries,13 1020,,"8am-6pm, Mon-Fri (local time) except national public holidays"
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business-hours Translating and Interpret,13 1450,,"Translating and Interpreting service for people from non-English speaking backgrounds8am-6pm, Mon-Fri (local time) except national public holidays"
,,,,,,https://www.directory.gov.au/enquiry-lines/b#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,business.gov.au 13 28 46,13 2846,Hours of Operation: 8.00am - 8.00pm AEST Monday to Friday,"business.gov.au is an online government resource for the Australian business community. business.gov.au offers you simple and convenient access to all of the government information, forms and services you need. It's a whole-of-government service providing essential information on planning, starting and growing your business."
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carer Resource Centres,1800 242 636,,Information and advice about services and assistance for carers
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cervical Screening Program,13 1556,,General information line
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Citizenship Information Line,131 880,"Hours of Operation: Monday to Friday, 9am to 5pm",Use this number to:request application forms for Australian citizenshipobtain information about:application fees and processescitizenship ceremonies Australian citizenship affirmation ceremonies dual citizenship.
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commemorative Grants,1800 020 283,,"Enquiries regarding Saluting Their Service Grants Program which aims to preserve Australia’s wartime heritage and to involve people throughout the nation in a range of projects and activities that highlight the service and sacrifice of Australia’s service personnel in wars, conflicts and peace operations."
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community Nursing,1800 838 372,,Community Nursing
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Competition and Consumer information - A,1300 302 502,Hours of Operation: 11am-3pm Monday to Friday,Information line to explain rights and obligations to business and consumers
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Complaints, compliments and suggestions",1800 199 010,,"We welcome your feedback - complaints, compliments and suggestions - about the services we provide and your experience with the way we deliver those services. This feedback helps us improve the way we do things.Call from overseas: +61 2 6216 1111"
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Compliments, Complaints and Suggestions",133 177,Hours of Operation: 9am to 5pm (local Melbourne time),"​Your feedback is valuable to us. We use your feedback to improve our services to industry and the community, and investigate and respond to any issues of concern.Feedback can be compliments, complaints and suggestions:•Compliments are praise or congratulations about any aspect of our services, performance or how we do business.•Complaints are an expression of dissatisfaction or unmet expectations about any aspect of our service or the way we conduct our business.•Suggestions are ideas on how we could improve our services or do our business differently.We value your feedback. If we get things wrong, we need to address and evaluate such instances to resolve these matters promptly. Similarly, we should recognise when we are complimented on our service and performance.We are committed to providing services in ways that are considerate of the impact to:•Passenger movement•Cargo clearance•Compliance monitoring•Operational activities•Visa and Citizenship applications and processes•Service providers and partners."
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consular Emergency Centre,1300 555 135,,"The Consular Emergency Centre (CEC) provides emergency consular services 24 hours a day, seven days a week, around the world."
,,,,,,https://www.directory.gov.au/enquiry-lines/c#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Continence Helpline,1800 330 066,Hours of Operation: Business hours,Assistance to improve continence treatment and management
,,,,,,https://www.directory.gov.au/enquiry-lines/d#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defence Service Home Insurance,1300 552 662,Hours of Operation: available 24/7 for emergency claim assistance,Comprehensive home building insurance cover tailored to the Defence community
,,,,,,https://www.directory.gov.au/enquiry-lines/d#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defence Service Home Lending,1800 722 000,,Housing loans to recognise the contribution of those who have served in the Australian Defence Force
,,,,,,https://www.directory.gov.au/enquiry-lines/d#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dementia Behaviour Advisory Service,1300 366 448,Hours of Operation: 24 Hours,This is a national telephone service to assist carers who look after those with dementia.
,,,,,,https://www.directory.gov.au/enquiry-lines/d#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dementia Helpline,1800 100 500,Hours of Operation: 24 Hours,The Dementia Helpline is a national support service staffed by trained and experienced advisors.
,,,,,,https://www.directory.gov.au/enquiry-lines/d#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DVA Feedback,1800 838 372,Hours of Operation: 8am to 5 pm Monday to Friday,DVA Feedback
,,,,,,https://www.directory.gov.au/enquiry-lines/e#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Employers' Immigration Hotline,1800 040 070,"Hours of Operation: Monday to Friday, 9am to 5pm","Use this number to check, as an employer, the work rights of potential employees."
,,,,,,https://www.directory.gov.au/enquiry-lines/e#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Environment Community Information,1800 803 772,Hours of Operation: 9am to 4pm EST,For enquiries about the publications and services of the Department
,,,,,,https://www.directory.gov.au/enquiry-lines/e#paginationControl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extended-hours Business,13 2866,,"8am-6pm, Mon-Fri and 10am-4pm, Sat (local time) except national public holidaysPlease note: A limited service will operate between 6pm and 8pm on weekdays and 10am and 4pm on Saturday"
